********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,07/04/2022 10:45,1,1,15,,20.5,<0> ,67,<0> ,1014,<0> ,4.0,<0> ,5.6,<0> ,10:44,234,<0> ,15,<0> ,1704.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 11:00,1,1,15,,20.5,<0> ,66,<0> ,1014,<0> ,4.0,<0> ,5.5,<0> ,10:59,238,<0> ,15,<0> ,1737.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 11:15,1,1,15,,20.7,<0> ,66,<0> ,1014,<0> ,3.9,<0> ,5.3,<0> ,11:09,237,<0> ,15,<0> ,1760.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 11:30,1,1,15,,20.9,<0> ,66,<0> ,1014,<0> ,3.8,<0> ,5.5,<0> ,11:22,238,<0> ,16,<0> ,1781.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 11:45,1,1,15,,21.2,<0> ,65,<0> ,1014,<0> ,3.5,<0> ,4.8,<0> ,11:32,237,<0> ,16,<0> ,1794.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 12:00,1,1,15,,21.3,<0> ,65,<0> ,1014,<0> ,3.6,<0> ,5.7,<0> ,11:59,248,<0> ,17,<0> ,1793.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 12:15,1,1,15,,21.2,<0> ,65,<0> ,1014,<0> ,3.8,<0> ,5.6,<0> ,12:01,241,<0> ,16,<0> ,1797.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 12:30,1,1,15,,20.9,<0> ,65,<0> ,1014,<0> ,3.7,<0> ,5.3,<0> ,12:16,243,<0> ,17,<0> ,1788.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 12:45,1,1,15,,20.8,<0> ,66,<0> ,1014,<0> ,3.8,<0> ,5.4,<0> ,12:34,242,<0> ,14,<0> ,1768.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 13:00,1,1,15,,20.9,<0> ,65,<0> ,1014,<0> ,3.7,<0> ,5.1,<0> ,12:57,239,<0> ,14,<0> ,1745.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 13:15,1,1,15,,20.9,<0> ,66,<0> ,1014,<0> ,3.6,<0> ,5.9,<0> ,13:09,246,<0> ,16,<0> ,1713.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 13:30,1,1,15,,21.4,<0> ,65,<0> ,1014,<0> ,3.6,<0> ,5.1,<0> ,13:28,247,<0> ,16,<0> ,1669.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 13:45,1,1,15,,21.0,<0> ,66,<0> ,1014,<0> ,3.7,<0> ,5.0,<0> ,13:36,254,<0> ,14,<0> ,1598.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 14:00,1,1,15,,20.9,<0> ,65,<0> ,1014,<0> ,3.5,<0> ,4.8,<0> ,13:54,244,<0> ,17,<0> ,1596.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 14:15,1,1,15,,21.1,<0> ,65,<0> ,1014,<0> ,3.2,<0> ,4.8,<0> ,14:11,240,<0> ,18,<0> ,1518.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 14:30,1,1,15,,21.0,<0> ,65,<0> ,1014,<0> ,3.0,<0> ,4.5,<0> ,14:21,244,<0> ,18,<0> ,1486.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 14:45,1,1,15,,20.9,<0> ,66,<0> ,1014,<0> ,3.2,<0> ,4.5,<0> ,14:30,256,<0> ,15,<0> ,1415.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 15:00,1,1,15,,20.8,<0> ,67,<0> ,1014,<0> ,3.2,<0> ,4.5,<0> ,14:51,255,<0> ,14,<0> ,1353.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 15:15,1,1,15,,20.6,<0> ,67,<0> ,1013,<0> ,3.1,<0> ,4.7,<0> ,15:09,250,<0> ,16,<0> ,1276.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 15:30,1,1,15,,20.7,<0> ,66,<0> ,1013,<0> ,2.9,<0> ,4.4,<0> ,15:28,247,<0> ,18,<0> ,1189.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 15:45,1,1,15,,20.3,<0> ,68,<0> ,1013,<0> ,3.1,<0> ,4.5,<0> ,15:32,254,<0> ,12,<0> ,1130.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 16:00,1,1,15,,20.3,<0> ,68,<0> ,1013,<0> ,3.0,<0> ,4.4,<0> ,15:57,255,<0> ,14,<0> ,1041.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 16:15,1,1,15,,20.3,<0> ,68,<0> ,1013,<0> ,2.9,<0> ,4.1,<0> ,16:13,256,<0> ,14,<0> ,939.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 16:30,1,1,15,,20.3,<0> ,68,<0> ,1013,<0> ,2.6,<0> ,4.1,<0> ,16:25,248,<0> ,17,<0> ,830.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 16:45,1,1,15,,20.1,<0> ,69,<0> ,1013,<0> ,2.5,<0> ,4.0,<0> ,16:31,249,<0> ,17,<0> ,739.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 17:00,1,1,15,,19.8,<0> ,70,<0> ,1013,<0> ,2.5,<0> ,3.9,<0> ,16:46,255,<0> ,15,<0> ,622.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 17:15,1,1,15,,19.6,<0> ,71,<0> ,1013,<0> ,2.5,<0> ,3.6,<0> ,17:10,253,<0> ,14,<0> ,521.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 17:30,1,1,15,,19.7,<0> ,70,<0> ,1013,<0> ,2.3,<0> ,3.3,<0> ,17:18,252,<0> ,17,<0> ,505.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 17:45,1,1,15,,19.2,<0> ,72,<0> ,1013,<0> ,2.3,<0> ,3.5,<0> ,17:33,249,<0> ,13,<0> ,304.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 18:00,1,1,15,,18.8,<0> ,75,<0> ,1013,<0> ,1.8,<0> ,3.1,<0> ,17:53,249,<0> ,13,<0> ,208.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 18:15,1,1,15,,18.6,<0> ,76,<0> ,1013,<0> ,1.3,<0> ,2.6,<0> ,18:01,248,<0> ,14,<0> ,140.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 18:30,1,1,15,,18.6,<0> ,76,<0> ,1014,<0> ,1.3,<0> ,2.2,<0> ,18:21,241,<0> ,21,<0> ,86.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 18:45,1,1,15,,18.4,<0> ,77,<0> ,1014,<0> ,1.4,<0> ,2.7,<0> ,18:31,239,<0> ,16,<0> ,47.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 19:00,1,1,15,,18.1,<0> ,77,<0> ,1013,<0> ,1.1,<0> ,2.0,<0> ,18:57,262,<0> ,19,<0> ,16.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 19:15,1,1,15,,18.2,<0> ,77,<0> ,1014,<0> ,1.0,<0> ,1.8,<0> ,19:11,258,<0> ,25,<0> ,3.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 19:30,1,1,15,,18.1,<0> ,78,<0> ,1013,<0> ,1.0,<0> ,1.7,<0> ,19:22,258,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 19:45,1,1,15,,18.1,<0> ,77,<0> ,1013,<0> ,1.1,<0> ,2.3,<0> ,19:44,255,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 20:00,1,1,15,,17.9,<0> ,78,<0> ,1014,<0> ,1.2,<0> ,2.4,<0> ,19:58,259,<0> ,24,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 20:15,1,1,15,,18.0,<0> ,78,<0> ,1014,<0> ,1.0,<0> ,1.8,<0> ,20:00,298,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 20:30,1,1,15,,18.0,<0> ,78,<0> ,1014,<0> ,1.2,<0> ,2.5,<0> ,20:25,296,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 20:45,1,1,15,,17.9,<0> ,78,<0> ,1014,<0> ,0.6,<0> ,1.4,<0> ,20:38,289,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 21:00,1,1,15,,17.7,<0> ,79,<0> ,1014,<0> ,0.6,<0> ,1.7,<0> ,20:52,306,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 21:15,1,1,15,,17.3,<0> ,80,<0> ,1014,<0> ,0.1,<0> ,0.9,<0> ,21:09,310,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 21:30,1,1,15,,16.9,<0> ,81,<0> ,1014,<0> ,0.1,<0> ,0.9,<0> ,21:28,320,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 21:45,1,1,15,,16.8,<0> ,83,<0> ,1014,<0> ,0.0,<0> ,0.0,<0> ,21:30,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 22:00,1,1,15,,16.7,<0> ,83,<0> ,1014,<0> ,0.0,<0> ,0.0,<0> ,21:45,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 22:15,1,1,15,,16.6,<0> ,84,<0> ,1014,<0> ,0.0,<0> ,0.0,<0> ,22:00,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 22:30,1,1,15,,16.5,<0> ,84,<0> ,1014,<0> ,0.1,<0> ,0.4,<0> ,22:27,140,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 22:45,1,1,15,,16.6,<0> ,84,<0> ,1014,<0> ,0.2,<0> ,0.3,<0> ,22:33,117,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 23:00,1,1,15,,16.5,<0> ,85,<0> ,1014,<0> ,0.2,<0> ,0.4,<0> ,22:54,125,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 23:15,1,1,15,,16.0,<0> ,86,<0> ,1014,<0> ,0.1,<0> ,0.4,<0> ,23:00,122,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 23:30,1,1,15,,15.3,<0> ,87,<0> ,1014,<0> ,0.0,<0> ,0.0,<0> ,23:15,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/04/2022 23:45,1,1,15,,15.1,<0> ,88,<0> ,1014,<0> ,0.0,<0> ,0.0,<0> ,23:30,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 00:00,1,1,15,,15.2,<0> ,89,<0> ,1014,<0> ,0.0,<0> ,0.3,<0> ,23:56,125,<0> ,2,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 00:15,1,1,15,,15.2,<0> ,88,<0> ,1014,<0> ,0.0,<0> ,0.2,<0> ,00:02,125,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 00:30,1,1,15,,14.8,<0> ,89,<0> ,1014,<0> ,0.0,<0> ,0.3,<0> ,00:26,155,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 00:45,1,1,15,,14.7,<0> ,89,<0> ,1013,<0> ,0.0,<0> ,0.3,<0> ,00:32,106,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 01:00,1,1,15,,14.6,<0> ,90,<0> ,1013,<0> ,0.0,<0> ,0.0,<0> ,00:45,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 01:15,1,1,15,,14.7,<0> ,91,<0> ,1013,<0> ,0.0,<0> ,0.0,<0> ,01:00,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 01:30,1,1,15,,15.6,<0> ,88,<0> ,1013,<0> ,0.2,<0> ,0.4,<0> ,01:20,83,<0> ,2,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 01:45,1,1,15,,15.9,<0> ,85,<0> ,1013,<0> ,0.1,<0> ,0.4,<0> ,01:40,116,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 02:00,1,1,15,,15.8,<0> ,85,<0> ,1013,<0> ,0.0,<0> ,0.3,<0> ,01:45,101,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 02:15,1,1,15,,15.4,<0> ,86,<0> ,1013,<0> ,0.0,<0> ,0.0,<0> ,02:00,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 02:30,1,1,15,,15.7,<0> ,87,<0> ,1013,<0> ,0.4,<0> ,0.9,<0> ,02:25,74,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 02:45,1,1,15,,16.2,<0> ,83,<0> ,1013,<0> ,0.4,<0> ,1.0,<0> ,02:41,64,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 03:00,1,1,15,,16.2,<0> ,83,<0> ,1013,<0> ,0.4,<0> ,0.8,<0> ,02:45,61,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 03:15,1,1,15,,16.4,<0> ,82,<0> ,1013,<0> ,0.4,<0> ,1.0,<0> ,03:02,77,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 03:30,1,1,15,,16.5,<0> ,83,<0> ,1013,<0> ,0.6,<0> ,1.0,<0> ,03:28,97,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 03:45,1,1,15,,16.7,<0> ,83,<0> ,1013,<0> ,0.6,<0> ,1.1,<0> ,03:41,98,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 04:00,1,1,15,,16.9,<0> ,82,<0> ,1013,<0> ,0.6,<0> ,1.0,<0> ,03:53,110,<0> ,7,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 04:15,1,1,15,,17.1,<0> ,82,<0> ,1013,<0> ,0.9,<0> ,1.4,<0> ,04:13,97,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 04:30,1,1,15,,17.3,<0> ,81,<0> ,1013,<0> ,0.6,<0> ,1.3,<0> ,04:17,103,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 04:45,1,1,15,,17.6,<0> ,80,<0> ,1013,<0> ,0.6,<0> ,1.3,<0> ,04:34,92,<0> ,13,<0> ,0.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 05:00,1,1,15,,17.9,<0> ,79,<0> ,1013,<0> ,1.0,<0> ,2.6,<0> ,04:58,88,<0> ,15,<0> ,6.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 05:15,1,1,15,,18.0,<0> ,78,<0> ,1013,<0> ,0.9,<0> ,1.7,<0> ,05:06,95,<0> ,18,<0> ,17.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 05:30,1,1,15,,18.2,<0> ,78,<0> ,1014,<0> ,0.9,<0> ,1.6,<0> ,05:22,101,<0> ,16,<0> ,38.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 05:45,1,1,15,,18.4,<0> ,78,<0> ,1014,<0> ,1.0,<0> ,1.9,<0> ,05:39,128,<0> ,14,<0> ,68.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 06:00,1,1,15,,18.6,<0> ,77,<0> ,1014,<0> ,1.0,<0> ,1.8,<0> ,05:47,119,<0> ,15,<0> ,99.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 06:15,1,1,15,,18.8,<0> ,77,<0> ,1014,<0> ,1.0,<0> ,1.8,<0> ,06:13,137,<0> ,19,<0> ,131.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 06:30,1,1,15,,18.9,<0> ,76,<0> ,1014,<0> ,0.6,<0> ,1.7,<0> ,06:15,111,<0> ,22,<0> ,162.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 06:45,1,1,15,,19.0,<0> ,75,<0> ,1014,<0> ,0.8,<0> ,3.1,<0> ,06:38,197,<0> ,50,<0> ,216.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 07:00,1,1,15,,19.1,<0> ,75,<0> ,1014,<0> ,0.6,<0> ,1.9,<0> ,06:57,256,<0> ,52,<0> ,343.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 07:15,1,1,15,,19.6,<0> ,74,<0> ,1014,<0> ,1.3,<0> ,3.0,<0> ,07:10,218,<0> ,25,<0> ,341.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 07:30,1,1,15,,19.7,<0> ,72,<0> ,1014,<0> ,1.1,<0> ,2.2,<0> ,07:22,205,<0> ,29,<0> ,481.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 07:45,1,1,15,,19.9,<0> ,72,<0> ,1014,<0> ,1.4,<0> ,3.5,<0> ,07:44,264,<0> ,27,<0> ,559.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 08:00,1,1,15,,20.2,<0> ,71,<0> ,1014,<0> ,1.9,<0> ,3.8,<0> ,07:54,234,<0> ,20,<0> ,743.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 08:15,1,1,15,,20.9,<0> ,70,<0> ,1014,<0> ,2.7,<0> ,4.4,<0> ,08:03,242,<0> ,16,<0> ,1102.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 08:30,1,1,15,,20.9,<0> ,69,<0> ,1014,<0> ,2.8,<0> ,3.9,<0> ,08:15,242,<0> ,16,<0> ,974.2,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 08:45,1,1,15,,21.2,<0> ,69,<0> ,1014,<0> ,2.9,<0> ,4.4,<0> ,08:43,250,<0> ,15,<0> ,1324.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 09:00,1,1,15,,21.1,<0> ,67,<0> ,1014,<0> ,3.1,<0> ,4.5,<0> ,08:45,243,<0> ,15,<0> ,1347.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 09:15,1,1,15,,20.9,<0> ,67,<0> ,1014,<0> ,3.1,<0> ,4.7,<0> ,09:11,251,<0> ,17,<0> ,1401.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 09:30,1,1,15,,20.7,<0> ,68,<0> ,1014,<0> ,2.8,<0> ,4.0,<0> ,09:22,258,<0> ,13,<0> ,1466.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 09:45,1,1,15,,21.3,<0> ,66,<0> ,1014,<0> ,2.5,<0> ,3.6,<0> ,09:31,259,<0> ,18,<0> ,1528.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 10:00,1,1,15,,21.3,<0> ,66,<0> ,1014,<0> ,2.6,<0> ,4.3,<0> ,09:48,251,<0> ,17,<0> ,1585.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 10:15,1,1,15,,21.4,<0> ,67,<0> ,1014,<0> ,2.8,<0> ,4.2,<0> ,10:01,250,<0> ,13,<0> ,1636.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 10:30,1,1,15,,21.5,<0> ,68,<0> ,1014,<0> ,3.1,<0> ,4.8,<0> ,10:26,247,<0> ,15,<0> ,1644.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 10:45,1,1,15,,21.9,<0> ,68,<0> ,1014,<0> ,3.0,<0> ,4.4,<0> ,10:34,243,<0> ,18,<0> ,1724.2,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 11:00,1,1,15,,21.9,<0> ,67,<0> ,1014,<0> ,3.2,<0> ,4.9,<0> ,10:49,246,<0> ,17,<0> ,1750.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 11:15,1,1,15,,21.8,<0> ,67,<0> ,1014,<0> ,3.4,<0> ,4.9,<0> ,11:08,242,<0> ,18,<0> ,1770.0,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 11:30,1,1,15,,22.1,<0> ,66,<0> ,1014,<0> ,3.4,<0> ,5.1,<0> ,11:27,236,<0> ,19,<0> ,1788.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 11:45,1,1,15,,21.9,<0> ,67,<0> ,1014,<0> ,3.6,<0> ,5.3,<0> ,11:37,250,<0> ,15,<0> ,1801.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 12:00,1,1,15,,22.0,<0> ,67,<0> ,1014,<0> ,3.7,<0> ,5.5,<0> ,11:55,249,<0> ,12,<0> ,1831.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 12:15,1,1,15,,22.1,<0> ,67,<0> ,1014,<0> ,3.7,<0> ,5.4,<0> ,12:04,250,<0> ,14,<0> ,1743.9,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 12:30,1,1,15,,22.1,<0> ,67,<0> ,1014,<0> ,3.4,<0> ,5.2,<0> ,12:24,250,<0> ,14,<0> ,1793.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 12:45,1,1,15,,22.0,<0> ,68,<0> ,1014,<0> ,3.5,<0> ,5.0,<0> ,12:33,253,<0> ,14,<0> ,1689.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 13:00,1,1,15,,22.1,<0> ,69,<0> ,1014,<0> ,3.2,<0> ,4.5,<0> ,12:53,255,<0> ,17,<0> ,1673.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 13:15,1,1,15,,22.2,<0> ,69,<0> ,1014,<0> ,3.4,<0> ,4.9,<0> ,13:11,253,<0> ,13,<0> ,1504.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 13:30,1,1,15,,21.9,<0> ,70,<0> ,1014,<0> ,3.8,<0> ,5.2,<0> ,13:24,253,<0> ,11,<0> ,1619.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 13:45,1,1,15,,22.2,<0> ,68,<0> ,1014,<0> ,3.4,<0> ,5.0,<0> ,13:41,252,<0> ,16,<0> ,1620.2,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 14:00,1,1,15,,21.9,<0> ,68,<0> ,1013,<0> ,3.3,<0> ,4.5,<0> ,13:48,244,<0> ,13,<0> ,1544.7,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 14:15,1,1,15,,21.8,<0> ,67,<0> ,1013,<0> ,2.9,<0> ,4.4,<0> ,14:11,248,<0> ,16,<0> ,1267.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 14:30,1,1,15,,21.4,<0> ,70,<0> ,1013,<0> ,3.2,<0> ,5.0,<0> ,14:28,259,<0> ,16,<0> ,1081.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 14:45,1,1,15,,21.5,<0> ,69,<0> ,1013,<0> ,3.0,<0> ,4.8,<0> ,14:32,269,<0> ,14,<0> ,1094.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 15:00,1,1,15,,21.3,<0> ,70,<0> ,1013,<0> ,3.1,<0> ,4.6,<0> ,14:59,267,<0> ,16,<0> ,960.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 15:15,1,1,15,,20.8,<0> ,71,<0> ,1013,<0> ,2.6,<0> ,4.1,<0> ,15:07,274,<0> ,17,<0> ,824.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 15:30,1,1,15,,21.1,<0> ,71,<0> ,1013,<0> ,2.8,<0> ,4.3,<0> ,15:29,273,<0> ,17,<0> ,954.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 15:45,1,1,15,,21.1,<0> ,71,<0> ,1013,<0> ,2.4,<0> ,4.1,<0> ,15:40,285,<0> ,16,<0> ,795.2,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 16:00,1,1,15,,20.9,<0> ,71,<0> ,1013,<0> ,2.4,<0> ,3.7,<0> ,15:55,265,<0> ,15,<0> ,815.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 16:15,1,1,15,,20.9,<0> ,72,<0> ,1013,<0> ,2.7,<0> ,3.9,<0> ,16:09,275,<0> ,17,<0> ,727.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 16:30,1,1,15,,21.1,<0> ,71,<0> ,1013,<0> ,2.8,<0> ,4.1,<0> ,16:22,271,<0> ,15,<0> ,848.6,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 16:45,1,1,15,,20.7,<0> ,73,<0> ,1012,<0> ,2.8,<0> ,4.2,<0> ,16:36,273,<0> ,14,<0> ,560.5,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 17:00,1,1,15,,20.7,<0> ,73,<0> ,1012,<0> ,2.9,<0> ,4.5,<0> ,16:55,275,<0> ,13,<0> ,513.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 17:15,1,1,15,,20.7,<0> ,73,<0> ,1012,<0> ,2.5,<0> ,3.7,<0> ,17:11,279,<0> ,14,<0> ,592.8,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 17:30,1,1,15,,20.6,<0> ,74,<0> ,1012,<0> ,2.2,<0> ,3.3,<0> ,17:16,282,<0> ,13,<0> ,389.4,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 17:45,1,1,15,,20.5,<0> ,75,<0> ,1012,<0> ,2.2,<0> ,3.6,<0> ,17:36,292,<0> ,16,<0> ,387.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 18:00,1,1,15,,20.6,<0> ,74,<0> ,1013,<0> ,2.3,<0> ,3.6,<0> ,17:45,292,<0> ,15,<0> ,295.3,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 18:15,1,1,15,,20.3,<0> ,75,<0> ,1013,<0> ,2.2,<0> ,3.5,<0> ,18:02,287,<0> ,15,<0> ,202.1,<0> ,0.0,<0> ,
tjrtlmet,P,07/05/2022 18:30,1,1,15,,19.7,<0> ,77,<0> ,1013,<0> ,2.0,<0> ,3.4,<0> ,18:19,288,<0> ,11,<0> ,83.4,<0> ,0.0,<0> ,
