$,,,,,
,,,,,
JDAY,TAIR,TDEW,PHI,WIND,CLOUD
20.29166667,13.1,11.82925548,187,4.2,5
20.30208333,13.2,11.92826553,173,3.5,5
20.3125,13.8,12.35578987,173,3.6,5
20.32291667,14.1,12.31368986,171,3.6,5
20.33333333,14.3,12.51091971,176,3.8,5
20.34375,13.8,12.35578987,178,4.1,5
20.35416667,14.6,13.14680452,176,4.6,5
20.36458333,15.2,13.04998218,187,4,5
20.375,15.7,13.00349747,190,4,5
20.38541667,15.9,13.01590962,191,3.5,5
20.39583333,15.8,13.10142361,197,4,5
20.40625,16.2,12.93561325,213,4.7,5
20.41666667,16.9,13.03900654,220,4.3,5
20.42708333,17.2,12.93221615,222,4.2,5
20.4375,17.2,12.52494682,230,4.3,5
20.44791667,17.4,12.71782295,226,3.9,5
20.45833333,17.5,12.60650712,224,4.1,5
20.46875,17.6,12.70278528,226,4.1,5
20.47916667,17.1,12.42850676,234,3.7,5
20.48958333,17.7,12.58847189,243,3.8,5
20.5,17.7,12.37529002,240,3.9,5
20.51041667,17.7,12.15944705,235,3.6,5
20.52083333,17.8,12.03650117,244,3.4,5
20.53125,17.9,11.6858045,239,3.5,5
20.54166667,16.9,11.17576879,238,3.1,5
20.55208333,17.1,11.36705399,239,3.4,5
20.5625,17.5,11.5285518,250,3.4,5
20.57291667,17.5,11.30461546,253,3.5,5
20.58333333,17.1,11.14666385,255,3.3,5
20.59375,17.4,11.20931385,253,3.5,5
20.60416667,16.9,11.17576879,253,3.1,5
20.61458333,16.2,11.14654458,249,2.8,5
20.625,16.7,11.20141612,254,3.1,5
20.63541667,16.6,10.66926611,251,3.3,5
20.64583333,17,10.82809,253,3.2,5
20.65625,17,10.60203767,254,3.1,5
20.66666667,17,10.60203767,256,3.2,5
20.67708333,16.9,10.50689698,254,3,5
20.6875,16.2,10.28731768,256,3,5
20.69791667,15.6,10.14740171,254,2.7,5
20.70833333,16.1,9.970234579,253,3,5
20.71875,15.3,10.0718795,255,2.5,5
20.72916667,15.3,10.0718795,260,2.4,5
20.73958333,15.4,10.16787223,258,2.5,5
20.75,15,9.99276852,251,2.2,5
20.76041667,14.5,9.920597792,254,1.8,5
20.77083333,14,9.835687374,239,1.4,5
20.78125,13.5,9.738618356,254,1.5,5
20.79166667,13.5,9.738618356,245,1.6,5
20.80208333,13.2,9.824698385,238,1.1,5
20.8125,12.9,9.900814323,201,0.7,5
20.82291667,12.6,9.788553347,220,0.8,5
20.83333333,12.6,9.967396027,225,0.7,5
20.84375,12.6,9.788553347,254,1.4,5
20.85416667,13,9.998483944,247,1.4,5
20.86458333,13.1,9.912737812,244,1.3,5
20.875,13,9.815210542,228,1.1,5
20.88541667,13,9.815210542,232,1.1,5
20.89583333,13,9.815210542,230,1.1,5
20.90625,12.9,9.900814323,199,0.6,5
20.91666667,12.6,9.788553347,253,0.8,5
20.92708333,13.2,9.824698385,255,1.2,5
20.9375,13,9.815210542,245,1.1,5
20.94791667,13,9.629930649,242,1,5
20.95833333,12.8,9.620153159,235,0.7,5
20.96875,12.4,9.592926546,167,0.3,5
20.97916667,12.2,9.575585766,90,0.7,5
20.98958333,12.2,9.397296378,104,0.8,5
21,12.1,9.477631228,106,0.5,5
21.01041667,11.9,9.281719784,112,0.5,5
21.02083333,11.7,9.435477077,74,0.3,5
21.03125,11.7,9.607630744,79,0.7,5
21.04166667,11.9,9.631935692,85,0.9,5
21.05208333,11.8,9.533706727,102,0.9,5
21.0625,11.7,9.435477077,108,1.2,5
21.07291667,11.7,9.607630744,111,1.3,5
21.08333333,12,9.555829231,91,1.3,5
21.09375,12.2,9.575585766,90,1.2,5
21.10416667,12.2,9.575585766,107,1.3,5
21.11458333,12,9.555829231,110,1.4,5
21.125,11.9,9.457736374,93,1.1,5
21.13541667,11.9,9.457736374,85,0.9,5
21.14583333,12,9.379675901,94,1.2,5
21.15625,11.8,9.35964278,108,1.3,5
21.16666667,11.6,9.337246741,95,1,5
21.17708333,11.9,9.457736374,91,1,5
21.1875,12,9.379675901,99,1.3,5
21.19791667,12,9.379675901,112,1.3,5
21.20833333,11.9,9.457736374,103,1.3,5
21.21875,12,9.555829231,102,1.3,5
21.22916667,12.1,9.828391565,45,1,5
21.23958333,12.1,10.00108166,103,1.2,5
21.25,11.7,10.1138194,110,1.8,5
21.26041667,11.6,10.34405881,112,2,5
21.27083333,11.7,10.44307461,116,1.9,5
21.28125,11.7,10.44307461,110,1.8,5
21.29166667,11.7,10.44307461,112,2,5
21.30208333,12,10.5759056,103,1.7,5
21.3125,12.3,10.53852529,110,2.2,5
21.32291667,12.7,10.59123901,108,2.1,5
21.33333333,13.8,11.67313484,101,1.8,5
21.34375,15,11.95168858,113,1.9,5
21.35416667,14.5,11.2780201,106,1.8,5
21.36458333,14.5,11.46342095,137,1.3,5
21.375,14.6,11.37553316,171,1.3,5
21.38541667,14.9,11.48006246,133,1.2,5
21.39583333,14.9,11.66806665,166,1.6,5
21.40625,14.5,11.46342095,230,2.1,5
21.41666667,13.9,11.59637103,213,1.7,5
21.42708333,14.3,11.81176149,207,2.2,5
21.4375,14.7,11.84243154,203,2.2,5
21.44791667,15.4,11.96687918,220,2.5,5
21.45833333,15.8,12.16491744,229,2.5,5
21.46875,16.3,12.45667829,246,2.4,5
21.47916667,16.9,12.84162319,247,3.1,5
21.48958333,17.2,13.13232344,255,2.8,5
21.5,17.4,13.12570773,258,3.5,5
21.51041667,17.4,12.30011245,273,3.7,5
21.52083333,17.7,12.58847189,276,3.7,5
21.53125,18,12.44682588,279,3.5,5
21.54166667,18.1,12.3233828,276,3.4,5
21.55208333,17.9,12.3510345,279,3.7,5
21.5625,18,12.44682588,282,3.5,5
21.57291667,18.1,12.75910758,295,3.2,5
21.58333333,17.9,12.56720181,287,3.2,5
21.59375,17.8,12.68458881,289,3,5
21.60416667,18,11.78109742,280,3.5,5
21.61458333,18.1,12.10133334,282,3.4,5
21.625,18.1,12.10133334,289,3,5
21.63541667,18,12.00587395,281,3.1,5
21.64583333,17.8,11.81495013,281,3.2,5
21.65625,17.8,11.81495013,287,3.1,5
21.66666667,17.7,11.7194857,287,3,5
21.67708333,17.5,11.5285518,285,3.1,5
21.6875,17.3,11.33761118,291,3.2,5
21.69791667,17.2,11.24213836,294,3,5
21.70833333,16.9,11.17576879,293,2.7,5
21.71875,16.6,11.10560444,289,2.9,5
21.72916667,16.3,11.03173913,286,2.8,5
21.73958333,16,11.16216814,285,2.5,5
21.75,15.5,10.88528471,284,2.7,5
21.76041667,15.1,10.70102084,284,2.6,5
21.77083333,14.8,10.80642813,294,2.6,5
21.78125,14.5,10.51564406,291,2.7,5
21.79166667,14.5,10.90108564,298,2.8,5
21.80208333,14.3,10.70663415,306,2.3,5
21.8125,14.3,10.51529567,307,2.5,5
21.82291667,14.3,10.70663415,305,2.3,5
21.83333333,14.3,10.70663415,309,2.3,5
21.84375,14.3,10.70663415,308,2.5,5
21.85416667,14.2,10.41821489,312,2,5
21.86458333,14.1,10.51217844,321,1.4,5
21.875,13.9,10.31771851,321,1.2,5
21.88541667,13.8,10.40897756,327,0.9,5
21.89583333,13.6,10.21422184,327,1,5
21.90625,13.5,10.30283742,329,0.8,5
21.91666667,13.3,10.10778951,333,0.6,5
21.92708333,13.3,10.29148744,336,0.6,5
21.9375,13.3,10.29148744,334,0.9,5
21.94791667,13.4,10.20531394,338,0.6,5
21.95833333,13.5,10.11684248,1,0.6,5
21.96875,13.4,10.20531394,42,0.7,5
21.97916667,13.1,9.912737812,93,0.7,5
21.98958333,12.7,9.705472397,93,0.4,5
22,12.5,9.690740367,76,0.1,5
22.01041667,12.3,9.495111883,94,0.5,5
22.02083333,12.2,9.575585766,86,0.6,5
22.03125,11.9,9.457736374,102,0.7,5
22.04166667,11.9,9.631935692,86,0.5,5
22.05208333,12,9.555829231,70,0.5,5
22.0625,12,9.555829231,64,0.4,5
22.07291667,11.4,8.967261031,78,0,5
22.08333333,11.3,9.384056186,56,0.6,5
22.09375,11.5,9.41090148,62,0.9,5
22.10416667,11.5,9.41090148,70,0.9,5
22.11458333,11.6,9.337246741,73,1.1,5
22.125,11.6,9.337246741,78,1.1,5
22.13541667,11.5,9.239015719,79,1,5
22.14583333,11.5,9.41090148,88,1,5
22.15625,11.8,9.533706727,77,1.2,5
22.16666667,12,9.555829231,77,1.2,5
22.17708333,11.9,9.281719784,87,1.4,5
22.1875,11.7,8.90820623,90,1.4,5
22.19791667,11.4,8.791927362,93,1.3,5
22.20833333,11.2,8.596004869,95,1.4,5
22.21875,11.2,8.596004869,83,1.3,5
22.22916667,11.5,8.889887425,88,1.3,5
22.23958333,11.9,9.103844814,82,1.1,5
22.25,12.3,9.132493118,83,1,5
22.26041667,13,9.442596598,82,1.2,5
22.27083333,13.4,9.449346129,93,1.3,5
22.28125,14.1,9.734748769,96,1.3,5
22.29166667,14.2,9.631165739,108,1.3,5
22.30208333,14.8,9.800452264,103,1.3,5
22.3125,15.7,10.24322901,61,0.9,5
22.32291667,16.4,10.69752742,23,0.9,5
22.33333333,16.6,10.44683833,357,0.9,5
22.34375,16.7,9.856333722,19,0.9,5
22.35416667,17.2,10.56287775,321,1.2,5
22.36458333,16.7,10.54215386,295,1.7,5
22.375,16.4,10.91397639,279,2,5
22.38541667,16.9,11.17576879,275,2.5,5
22.39583333,17.1,11.58464723,281,2.9,5
22.40625,17.3,11.77625342,286,3.6,5
22.41666667,17.4,12.08741106,290,3.4,5
22.42708333,17.7,12.37529002,290,3.5,5
22.4375,17.7,12.37529002,288,3.4,5
22.44791667,18,12.44682588,288,3.6,5
22.45833333,17.9,12.3510345,293,3.8,5
22.46875,18.1,12.5426157,292,3.8,5
22.47916667,18.4,12.8299758,288,3.7,5
22.48958333,18.2,12.63840396,287,3.8,5
22.5,18.2,12.41900676,292,4.1,5
22.51041667,18.5,12.48315412,291,4,5
22.52083333,18.4,12.38770144,290,4,5
22.53125,18.2,11.97167803,291,4.3,5
22.54166667,18.3,12.06696572,291,4.3,5
22.55208333,18.1,11.87638859,292,4.6,5
22.5625,18.2,11.74358544,289,4.4,5
22.57291667,18.2,11.74358544,290,4.4,5
22.58333333,18.1,11.64846636,287,4.4,5
22.59375,18.3,11.60737217,288,4.1,5
22.60416667,18.2,12.19679106,293,4.3,5
22.61458333,17.8,11.81495013,292,4.4,5
22.625,17.8,12.03650117,290,4.2,5
22.63541667,17.8,12.03650117,288,3.9,5
22.64583333,17.6,11.84523865,293,3.9,5
22.65625,17.5,11.96785336,291,3.9,5
22.66666667,17.5,11.96785336,294,3.3,5
22.67708333,17.3,11.9914484,296,3.2,5
22.6875,17.1,12.01174,296,3.5,5
22.69791667,17,11.91561296,295,3.3,5
22.70833333,16.9,12.02880901,298,2.9,5
22.71875,16.8,11.93252114,301,2.5,5
22.72916667,16.6,11.94628649,306,2.6,5
22.73958333,16.4,11.75338907,309,2.6,5
22.75,16,11.77116422,307,2.6,5
22.76041667,15.7,11.28072284,309,2.6,5
22.77083333,15.3,10.28123206,315,2.5,5
22.78125,15,10.19910192,321,1.9,5
22.79166667,14.8,10.21001786,324,1.7,5
22.80208333,14.8,10.00647201,324,1.8,5
22.8125,14.7,10.11354583,330,1.4,5
22.82291667,14.6,10.01707248,334,1,5
22.83333333,14.5,9.717516725,331,1.1,5
22.84375,14.3,10.12604001,332,1,5
22.85416667,14.3,10.32178219,345,0.7,5
22.86458333,14.2,10.22484951,346,0.6,5
22.875,14.2,10.22484951,349,0.6,5
22.88541667,14.2,10.41821489,355,0.5,5
22.89583333,14,10.60372928,355,0.6,5
22.90625,14,10.60372928,343,0.5,5
22.91666667,13.7,10.68214625,339,0.6,5
22.92708333,13.7,10.68214625,327,0.9,5
22.9375,13.6,10.58448289,338,0.5,5
22.94791667,13.6,10.58448289,354,0.5,5
22.95833333,13.8,10.59540217,3,0.5,5
22.96875,13.7,10.49788153,6,0.4,5
22.97916667,13.4,10.38915349,59,0.3,5
22.98958333,13.4,10.38915349,71,0.6,5
23,13.4,10.38915349,72,0.6,5
23.01041667,13,9.815210542,79,0.3,5
23.02083333,12.2,9.575585766,89,0,5
23.03125,11.8,9.533706727,86,0.2,5
23.04166667,11.9,9.457736374,62,0.6,5
23.05208333,11.8,9.35964278,59,0.6,5
23.0625,11.7,9.261548449,72,0.7,5
23.07291667,11.6,9.16345338,69,0.7,5
23.08333333,11.6,8.987846699,60,0.7,5
23.09375,11.6,8.987846699,60,0.7,5
23.10416667,11.5,8.889887425,63,0.6,5
23.11458333,11.3,8.69396651,57,0.8,5
23.125,11.2,8.771065734,74,0.8,5
23.13541667,11.2,8.944318541,67,0.8,5
23.14583333,11.2,8.771065734,65,0.7,5
23.15625,10.8,8.378666291,39,0.9,5
23.16666667,10.3,8.23047261,36,0.9,5
23.17708333,10.1,8.033725584,37,1.1,5
23.1875,10,8.103518917,49,1.2,5
23.19791667,10.2,8.300531069,48,1,5
23.20833333,10.1,8.033725584,49,1,5
23.21875,10.2,8.132099414,60,1,5
23.22916667,10.5,8.256667794,72,1.2,5
23.23958333,10.9,8.476767258,74,1.1,5
23.25,11.5,8.712564279,74,1.1,5
23.26041667,12.2,9.034958267,70,1,5
23.27083333,12.7,9.337771536,63,1,5
23.28125,13.4,9.641528698,68,1.1,5
23.29166667,14.3,9.928013389,60,0.9,5
23.30208333,15,10.19910192,54,1.2,5
23.3125,15.6,10.35985318,63,1.2,5
23.32291667,16.2,10.72234209,54,1.1,5
23.33333333,16.4,10.91397639,35,1.3,5
23.34375,17.1,11.58464723,325,1,5
23.35416667,17.5,11.96785336,302,2.1,5
23.36458333,16.7,11.62722316,293,2.1,5
23.375,17,11.70355141,294,2.3,5
23.38541667,17.3,11.9914484,286,2.5,5
23.39583333,17.2,11.89548424,286,2.8,5
23.40625,17.7,12.37529002,288,2.6,5
23.41666667,17.7,12.37529002,287,3,5
23.42708333,17.9,12.56720181,286,2.8,5
23.4375,18,12.66315545,280,2.9,5
23.44791667,18,12.66315545,284,2.9,5
23.45833333,18.1,12.75910758,279,3.2,5
23.46875,18,12.44682588,282,3.4,5
23.47916667,18.2,12.63840396,281,3.4,5
23.48958333,18.3,12.73419066,279,3.7,5
23.5,18.4,12.8299758,283,3.8,5
23.51041667,18.2,12.63840396,275,3.8,5
23.52083333,18.1,12.5426157,268,3.9,5
23.53125,18.4,12.8299758,280,3.6,5
23.54166667,18.7,12.89710231,277,3.2,5
23.55208333,18.7,12.89710231,286,3.4,5
23.5625,18.9,13.08832919,289,3.4,5
23.57291667,18.8,12.76950207,289,3.5,5
23.58333333,19,12.9603923,296,3.5,5
23.59375,18.9,12.63865538,294,3.5,5
23.60416667,18.8,12.76950207,294,3.7,5
23.61458333,19,12.9603923,298,3.4,5
23.625,18.9,12.40936862,296,3.6,5
23.63541667,18.8,12.31426214,294,3.7,5
23.64583333,18.7,11.98713249,294,3.8,5
23.65625,18.2,11.74358544,295,4.2,5
23.66666667,18.2,12.19679106,294,3.8,5
23.67708333,18.2,12.63840396,298,3.4,5
23.6875,17.9,12.3510345,300,3.5,5
23.69791667,17.6,12.06365098,302,3.4,5
23.70833333,17.5,11.96785336,297,3.3,5
23.71875,17.3,11.9914484,300,3.1,5
23.72916667,17,12.1250955,300,2.9,5
23.73958333,16.7,12.04273321,305,2.9,5
23.75,16.4,12.15820104,300,2.6,5
23.76041667,15.8,11.97137424,300,2.7,5
23.77083333,15.5,12.06423953,296,2.7,5
23.78125,15.1,12.04933942,301,2.3,5
23.79166667,14.9,12.03801963,308,2.3,5
23.80208333,14.8,11.940226,311,2,5
23.8125,14.9,12.03801963,316,1.8,5
23.82291667,14.9,11.85403684,315,1.8,5
23.83333333,14.9,11.85403684,315,1.7,5
23.84375,14.9,11.85403684,317,1.5,5
23.85416667,14.7,11.84243154,328,1.1,5
23.86458333,14.6,11.74463623,314,1.7,5
23.875,14.5,11.46342095,328,1.1,5
23.88541667,14.2,11.35344658,330,0.9,5
23.89583333,14.2,11.35344658,332,0.9,5
23.90625,14.1,11.25564706,324,0.9,5
23.91666667,13.9,11.24069218,332,0.6,5
23.92708333,13.8,11.3213746,318,0.8,5
23.9375,13.9,11.59637103,313,1.2,5
23.94791667,13.9,11.41945345,323,1,5
23.95833333,14.2,11.53451081,318,1.1,5
23.96875,14.6,11.74463623,308,1.7,5
23.97916667,14.6,11.56107627,309,1.5,5
23.98958333,14.8,11.57055644,307,1.5,5
24,14.9,11.66806665,311,1.4,5
24.01041667,14.8,11.38269611,312,0.7,5
24.02083333,14.7,11.28532876,319,0.7,5
24.03125,14.6,10.80653136,20,0.5,5
24.04166667,14.7,10.9036077,257,0.2,5
24.05208333,14.5,11.2780201,321,0,5
24.0625,14,11.1578467,310,0.4,5
24.07291667,13.6,11.12521469,314,0.6,5
24.08333333,13.6,11.30172321,329,0.3,5
24.09375,13.9,11.41945345,353,0.3,5
24.10416667,14.4,11.36576474,26,0.6,5
24.11458333,14.5,11.09059105,339,0.6,5
24.125,14.3,10.89584935,336,0.1,5
24.13541667,14.6,10.9983098,8,0.4,5
24.14583333,14.7,11.0955329,20,0.6,5
24.15625,14.7,10.9036077,357,0.5,5
24.16666667,14.7,11.0955329,348,0.4,5
24.17708333,14.6,10.9983098,354,0.3,5
24.1875,14.6,11.18796041,323,0.5,5
24.19791667,14.5,11.09059105,5,0.6,5
24.20833333,14.6,10.9983098,51,0.6,5
24.21875,14.7,11.0955329,68,0.7,5
24.22916667,14.8,11.00068293,78,1,5
24.23958333,14.4,10.9932207,92,1.1,5
24.25,14.6,10.9983098,95,1,5
24.26041667,14.9,11.09775705,85,0.8,5
24.27083333,15.4,11.1905724,53,0.9,5
24.28125,15.8,11.17466482,100,1,5
24.29166667,16.2,11.35476472,78,0.9,5
24.30208333,16.4,11.54735574,301,0.7,5
24.3125,16.4,11.54735574,302,1.1,5
24.32291667,16.6,11.3196677,346,0.9,5
24.33333333,17,11.4888418,311,1.4,5
24.34375,16.6,11.73994122,290,1.3,5
24.35416667,17.1,12.2213806,288,1.9,5
24.36458333,17.2,12.10786559,281,2.3,5
24.375,17.4,12.30011245,276,2.6,5
24.38541667,17.6,12.70278528,276,2.9,5
24.39583333,18,13.08788403,279,3.1,5
24.40625,17.9,13.40590404,279,3.6,5
24.41666667,17.9,12.99161143,282,3.7,5
24.42708333,18.2,13.06904205,283,3.6,5
24.4375,18.2,12.85505822,280,3.6,5
24.44791667,18.2,13.06904205,281,3.9,5
24.45833333,18.3,12.95100735,279,3.9,5
24.46875,18.2,13.06904205,279,3.9,5
24.47916667,18.4,13.04695498,283,3.8,5
24.48958333,18.4,13.26126,278,3.9,5
24.5,18.2,13.06904205,276,3.8,5
24.51041667,18.4,13.26126,280,3.7,5
24.52083333,18.2,13.06904205,278,4.1,5
24.53125,18.3,13.37669353,280,4.1,5
24.54166667,18.5,13.56922625,283,4.1,5
24.55208333,18.5,13.56922625,284,4.3,5
24.5625,18.4,13.68212369,281,4.1,5
24.57291667,18.4,13.68212369,280,4,5
24.58333333,18.7,13.97138796,282,3.8,5
24.59375,18.4,13.68212369,280,4,5
24.60416667,18.5,13.77854644,282,3.7,5
24.61458333,18.5,13.77854644,280,3.7,5
24.625,18.4,13.8888137,281,3.7,5
24.63541667,18.2,13.69565366,283,3.6,5
24.64583333,18.1,13.59907173,286,3.4,5
24.65625,17.8,13.51267627,288,3.3,5
24.66666667,17.6,13.31919444,289,3.1,5
24.67708333,17.3,13.22922119,296,2.9,5
24.6875,17.1,13.23310709,299,2.9,5
24.69791667,17,13.13605737,292,2.8,5
24.70833333,16.4,13.13060622,297,2.4,5
24.71875,16.2,12.93561325,296,2.8,5
24.72916667,16.2,12.93561325,299,2.5,5
24.73958333,16.4,12.94043758,297,2.3,5
24.75,16,12.92815677,300,2.1,5
24.76041667,15.6,12.72255146,299,1.8,5
24.77083333,15.1,12.59634219,297,1.7,5
24.78125,14.8,12.65660991,298,2,5
24.79166667,14.6,12.63420797,297,2.1,5
24.80208333,14.5,12.53572785,295,2.1,5
24.8125,14.4,12.43724715,302,2.1,5
24.82291667,14.4,12.43724715,309,2,5
24.83333333,14.3,12.33876587,307,1.9,5
24.84375,14.4,12.43724715,308,2.1,5
24.85416667,14.3,12.51091971,307,2.1,5
24.86458333,14.3,12.51091971,311,1.8,5
24.875,14.1,12.31368986,315,1.3,5
24.88541667,13.9,12.11645788,309,1.6,5
24.89583333,14,12.21507413,309,1.8,5
24.90625,14.1,12.31368986,306,1.9,5
24.91666667,14,12.21507413,306,1.5,5
24.92708333,14.1,12.31368986,307,1.6,5
24.9375,14.3,12.33876587,305,1.5,5
24.94791667,14.2,12.24028401,302,1.6,5
24.95833333,13.8,11.84635072,320,0.8,5
24.96875,13.8,12.01784109,306,1.4,5
24.97916667,14,12.21507413,305,1.6,5
24.98958333,13.9,11.94483492,309,1,5
25,13.8,12.01784109,318,0.6,5
25.01041667,14.1,12.14180156,338,0.5,5
25.02083333,14.4,12.26322749,297,0.4,5
25.03125,14.5,12.00791109,285,0.8,5
25.04166667,14.6,11.74463623,297,0.1,5
25.05208333,14.6,11.74463623,240,0.9,5
25.0625,14.6,11.74463623,237,0.7,5
25.07291667,14.6,11.37553316,233,1,5
25.08333333,14.6,11.18796041,222,1,5
25.09375,14.5,11.09059105,191,0.3,5
25.10416667,14.6,11.18796041,44,0.3,5
25.11458333,14.7,11.28532876,281,1.1,5
25.125,14.6,11.18796041,285,1.5,5
25.13541667,14.6,10.61257324,203,0.7,5
25.14583333,14.7,10.70950127,308,0.5,5
25.15625,14.6,10.80653136,290,1.1,5
25.16666667,14.4,10.80386042,244,1,5
25.17708333,14.4,10.80386042,222,1.1,5
25.1875,14.5,10.90108564,273,0.9,5
25.19791667,14.4,10.80386042,277,1.7,5
25.20833333,14.4,10.80386042,251,1.2,5
25.21875,14.4,10.9932207,256,1.4,5
25.22916667,14.5,10.7094539,275,1.3,5
25.23958333,14.6,10.80653136,270,0.9,5
25.25,14.6,10.9983098,264,1.8,5
25.26041667,14.6,10.9983098,273,1.8,5
25.27083333,14.6,10.61257324,273,1.9,5
25.28125,14.9,10.70671234,273,2.1,5
25.29166667,15.2,10.99703203,248,1.9,5
25.30208333,15.6,10.77695831,238,2,5
25.3125,16,10.53070155,222,2.1,5
25.32291667,16.6,10.44683833,216,1.6,5
25.33333333,17,10.60203767,206,1.2,5
25.34375,16.7,10.76474902,266,1.3,5
25.35416667,16.5,10.79317893,216,1.4,5
25.36458333,16.6,11.10560444,190,1.6,5
25.375,17,11.2714122,218,2.1,5
25.38541667,17.2,11.6804511,208,2.2,5
25.39583333,17.6,11.84523865,202,2.7,5
25.40625,17.8,12.03650117,202,2.9,5
25.41666667,18.2,12.19679106,196,3.3,5
25.42708333,17.9,12.56720181,217,3.6,5
25.4375,17.9,12.56720181,241,3.5,5
25.44791667,18.4,13.04695498,237,3.6,5
25.45833333,18.2,12.85505822,235,3.5,5
25.46875,18,12.87681832,255,3.8,5
25.47916667,18.2,13.06904205,256,3.7,5
25.48958333,18.1,12.5426157,254,3.7,5
25.5,18.1,12.3233828,253,3.8,5
25.51041667,18.1,12.10133334,255,3.7,5
25.52083333,18.2,11.97167803,258,3.7,5
25.53125,18.3,11.83870272,257,3.6,5
25.54166667,18.4,11.9338182,259,3.8,5
25.55208333,18.2,12.19679106,263,3.6,5
25.5625,18.1,12.10133334,268,4.1,5
25.57291667,18,11.78109742,268,3.7,5
25.58333333,17.7,11.94087072,270,4,5
25.59375,17.6,11.84523865,270,3.7,5
25.60416667,17.5,11.74960496,265,3.6,5
25.61458333,17.7,12.15944705,265,3.3,5
25.625,17.4,12.08741106,267,3.6,5
25.63541667,17.4,12.08741106,264,3.7,5
25.64583333,17.2,11.89548424,260,3.4,5
25.65625,17.2,11.89548424,248,3.1,5
25.66666667,17.1,12.01174,259,3.2,5
25.67708333,17,12.1250955,255,3.3,5
25.6875,16.9,11.81948447,258,3.1,5
25.69791667,16.7,11.83623187,258,2.9,5
25.70833333,16.6,11.73994122,254,3.1,5
25.71875,16.3,11.86037893,259,3.1,5
25.72916667,15.9,11.67440197,262,3,5
25.73958333,15.7,11.4808738,266,2.4,5
25.75,15.1,11.29190197,267,2.7,5
25.76041667,14.8,11.00068293,276,2.3,5
25.77083333,14.8,11.38269611,263,2.1,5
25.78125,15,11.76557592,269,2.8,5
25.79166667,15,11.95168858,270,2.7,5
25.80208333,15.1,12.23360436,272,2.4,5
25.8125,15.2,12.51385498,281,4,5
25.82291667,15.1,12.59634219,283,3.8,5
25.83333333,15.1,12.41592411,286,3.7,5
25.84375,15.1,12.04933942,299,3.8,5
25.85416667,14.9,11.48006246,305,3.7,5
25.86458333,14.8,11.00068293,305,3.9,5
25.875,14.6,10.9983098,301,3.6,5
25.88541667,14.7,10.9036077,293,4.8,5
25.89583333,14.7,10.70950127,295,4.4,5
25.90625,14.7,10.70950127,297,4.7,5
25.91666667,14.8,10.80642813,297,4.3,5
25.92708333,14.4,10.9932207,295,4.7,5
25.9375,14.4,11.54904308,283,5.1,5
25.94791667,14,11.6945856,285,4.7,5
25.95833333,14,11.51753157,285,3.9,5
25.96875,13.9,11.41945345,286,3.6,5
25.97916667,14.1,11.43657205,285,3.9,5
25.98958333,14.3,11.26810764,288,3.9,5
26,14.4,11.36576474,288,4,5
26.01041667,14.5,11.09059105,290,4.4,5
26.02083333,14.5,11.09059105,291,4.3,5
26.03125,14.4,11.1805061,303,3.6,5
26.04166667,14.2,11.17044965,299,3.5,5
26.05208333,14.4,10.9932207,297,4,5
26.0625,14.3,10.51529567,303,3.9,5
26.07291667,14.2,10.22484951,305,3.8,5
26.08333333,14,10.22405,303,3.4,5
26.09375,13.8,10.22048696,301,3.4,5
26.10416667,13.7,9.932794343,303,3.2,5
26.11458333,13.7,9.740168631,299,3,5
26.125,13.6,9.643228962,296,2.9,5
26.13541667,13.7,9.740168631,291,3,5
26.14583333,13.6,9.835706905,292,2.6,5
26.15625,13.8,10.40897756,296,2.8,5
26.16666667,13.4,10.20531394,288,3.3,5
26.17708333,12.6,9.967396027,296,2.3,5
26.1875,12.9,9.345355554,297,3.9,5
26.19791667,12.7,8.577365731,298,3.2,5
26.20833333,12.6,8.864771477,305,2.6,5
26.21875,12.7,8.961870014,289,2.7,5
26.22916667,12.8,8.867669675,292,2.7,5
26.23958333,12.9,8.964618663,289,2.4,5
26.25,13.6,9.25156489,292,2.5,5
26.26041667,13.9,9.341721696,292,2.9,5
26.27083333,14.1,9.534685724,293,2.3,5
26.28125,14.7,9.910154969,294,2.1,5
26.29166667,15.1,10.29541479,292,2.5,5
26.30208333,15.1,10.49942593,296,2.7,5
26.3125,14.8,10.41115261,293,2.8,5
26.32291667,14.8,10.60993667,298,2.8,5
26.33333333,15,10.80348679,296,2.8,5
26.34375,15.3,11.09380283,302,2.8,5
26.35416667,15.2,10.99703203,303,2.5,5
26.36458333,15.5,11.08749394,301,2.5,5
26.375,16.3,11.65693835,297,2.6,5
26.38541667,16.8,11.51161256,294,3,5
26.39583333,16.8,11.72335454,287,2.7,5
26.40625,17.4,12.08741106,290,2.8,5
26.41666667,17.5,11.74960496,291,3.1,5
26.42708333,17.3,11.77625342,283,2.8,5
26.4375,16.8,11.51161256,280,3.1,5
26.44791667,17.5,11.74960496,274,3.1,5
26.45833333,17.3,11.55833272,266,3.3,5
26.46875,17.4,11.65396965,272,3.3,5
26.47916667,17.7,11.94087072,274,3.2,5
26.48958333,17.6,11.84523865,273,3.4,5
26.5,18.1,12.3233828,265,3.4,5
26.51041667,18,12.00587395,258,3.3,5
26.52083333,17.9,11.91041288,254,3.6,5
26.53125,18.1,12.3233828,250,3.5,5
26.54166667,18.1,12.3233828,266,3.3,5
26.55208333,18.1,12.5426157,268,3.4,5
26.5625,18,12.22775721,263,3.6,5
