$T,,
,,
JDAY,EDH,2.134
19.9375,1.075,
19.94166667,1.038,
19.94583333,0.994,
19.95,0.941,
19.95416667,0.892,
19.95833333,0.849,
19.9625,0.805,
19.96666667,0.761,
19.97083333,0.727,
19.975,0.694,
19.97916667,0.666,
19.98333333,0.635,
19.9875,0.599,
19.99166667,0.549,
19.99583333,0.497,
20,0.448,
20.00416667,0.411,
20.00833333,0.373,
20.0125,0.351,
20.01666667,0.325,
20.02083333,0.284,
20.025,0.247,
20.02916667,0.217,
20.03333333,0.188,
20.0375,0.159,
20.04166667,0.117,
20.04583333,0.091,
20.05,0.081,
20.05416667,0.066,
20.05833333,0.05,
20.0625,0.038,
20.06666667,0.007,
20.07083333,-0.023,
20.075,-0.037,
20.07916667,-0.041,
20.08333333,-0.046,
20.0875,-0.049,
20.09166667,-0.047,
20.09583333,-0.052,
20.1,-0.053,
20.10416667,-0.035,
20.10833333,-0.021,
20.1125,-0.014,
20.11666667,-0.012,
20.12083333,-0.01,
20.125,-0.001,
20.12916667,0.018,
20.13333333,0.043,
20.1375,0.069,
20.14166667,0.093,
20.14583333,0.127,
20.15,0.154,
20.15416667,0.178,
20.15833333,0.191,
20.1625,0.213,
20.16666667,0.255,
20.17083333,0.289,
20.175,0.33,
20.17916667,0.361,
20.18333333,0.381,
20.1875,0.411,
20.19166667,0.439,
20.19583333,0.474,
20.2,0.508,
20.20416667,0.552,
20.20833333,0.589,
20.2125,0.634,
20.21666667,0.669,
20.22083333,0.7,
20.225,0.732,
20.22916667,0.754,
20.23333333,0.787,
20.2375,0.824,
20.24166667,0.867,
20.24583333,0.91,
20.25,0.928,
20.25416667,0.959,
20.25833333,0.988,
20.2625,1.022,
20.26666667,1.048,
20.27083333,1.083,
20.275,1.109,
20.27916667,1.14,
20.28333333,1.177,
20.2875,1.2,
20.29166667,1.217,
20.29583333,1.236,
20.3,1.258,
20.30416667,1.276,
20.30833333,1.289,
20.3125,1.3,
20.31666667,1.311,
20.32083333,1.334,
20.325,1.352,
20.32916667,1.358,
20.33333333,1.369,
20.3375,1.384,
20.34166667,1.394,
20.34583333,1.377,
20.35,1.358,
20.35416667,1.341,
20.35833333,1.349,
20.3625,1.363,
20.36666667,1.367,
20.37083333,1.345,
20.375,1.326,
20.37916667,1.307,
20.38333333,1.278,
20.3875,1.258,
20.39166667,1.23,
20.39583333,1.216,
20.4,1.22,
20.40416667,1.206,
20.40833333,1.169,
20.4125,1.128,
20.41666667,1.095,
20.42083333,1.075,
20.425,1.047,
20.42916667,1.021,
20.43333333,0.993,
20.4375,0.968,
20.44166667,0.937,
20.44583333,0.905,
20.45,0.868,
20.45416667,0.847,
20.45833333,0.834,
20.4625,0.806,
20.46666667,0.767,
20.47083333,0.733,
20.475,0.704,
20.47916667,0.68,
20.48333333,0.657,
20.4875,0.622,
20.49166667,0.598,
20.49583333,0.581,
20.5,0.564,
20.50416667,0.543,
20.50833333,0.498,
20.5125,0.46,
20.51666667,0.444,
20.52083333,0.435,
20.525,0.425,
20.52916667,0.404,
20.53333333,0.383,
20.5375,0.356,
20.54166667,0.337,
20.54583333,0.332,
20.55,0.324,
20.55416667,0.309,
20.55833333,0.304,
20.5625,0.293,
20.56666667,0.286,
20.57083333,0.289,
20.575,0.285,
20.57916667,0.286,
20.58333333,0.278,
20.5875,0.276,
20.59166667,0.287,
20.59583333,0.293,
20.6,0.302,
20.60416667,0.319,
20.60833333,0.339,
20.6125,0.362,
20.61666667,0.386,
20.62083333,0.408,
20.625,0.409,
20.62916667,0.414,
20.63333333,0.43,
20.6375,0.465,
20.64166667,0.502,
20.64583333,0.548,
20.65,0.59,
20.65416667,0.613,
20.65833333,0.639,
20.6625,0.668,
20.66666667,0.685,
20.67083333,0.709,
20.675,0.756,
20.67916667,0.797,
20.68333333,0.84,
20.6875,0.884,
20.69166667,0.92,
20.69583333,0.952,
20.7,0.973,
20.70416667,1.005,
20.70833333,1.042,
20.7125,1.085,
20.71666667,1.129,
20.72083333,1.177,
20.725,1.215,
20.72916667,1.249,
20.73333333,1.278,
20.7375,1.314,
20.74166667,1.354,
20.74583333,1.387,
20.75,1.426,
20.75416667,1.459,
20.75833333,1.494,
20.7625,1.539,
20.76666667,1.58,
20.77083333,1.604,
20.775,1.636,
20.77916667,1.663,
20.78333333,1.687,
20.7875,1.717,
20.79166667,1.736,
20.79583333,1.75,
20.8,1.767,
20.80416667,1.794,
20.80833333,1.816,
20.8125,1.841,
20.81666667,1.854,
20.82083333,1.855,
20.825,1.853,
20.82916667,1.846,
20.83333333,1.848,
20.8375,1.862,
20.84166667,1.868,
20.84583333,1.861,
20.85,1.852,
20.85416667,1.833,
20.85833333,1.816,
20.8625,1.8,
20.86666667,1.782,
20.87083333,1.765,
20.875,1.748,
20.87916667,1.733,
20.88333333,1.701,
20.8875,1.679,
20.89166667,1.656,
20.89583333,1.628,
20.9,1.585,
20.90416667,1.542,
20.90833333,1.507,
20.9125,1.48,
20.91666667,1.447,
20.92083333,1.402,
20.925,1.36,
20.92916667,1.328,
20.93333333,1.303,
20.9375,1.261,
20.94166667,1.205,
20.94583333,1.155,
20.95,1.113,
20.95416667,1.086,
20.95833333,1.043,
20.9625,0.996,
20.96666667,0.949,
20.97083333,0.905,
20.975,0.859,
20.97916667,0.801,
20.98333333,0.746,
20.9875,0.705,
20.99166667,0.67,
20.99583333,0.625,
21,0.58,
21.00416667,0.536,
21.00833333,0.492,
21.0125,0.449,
21.01666667,0.406,
21.02083333,0.364,
21.025,0.324,
21.02916667,0.284,
21.03333333,0.245,
21.0375,0.208,
21.04166667,0.172,
21.04583333,0.137,
21.05,0.105,
21.05416667,0.086,
21.05833333,0.053,
21.0625,0.02,
21.06666667,-0.016,
21.07083333,-0.053,
21.075,-0.072,
21.07916667,-0.095,
21.08333333,-0.116,
21.0875,-0.137,
21.09166667,-0.154,
21.09583333,-0.165,
21.1,-0.168,
21.10416667,-0.179,
21.10833333,-0.187,
21.1125,-0.192,
21.11666667,-0.198,
21.12083333,-0.207,
21.125,-0.209,
21.12916667,-0.209,
21.13333333,-0.2,
21.1375,-0.185,
21.14166667,-0.177,
21.14583333,-0.164,
21.15,-0.149,
21.15416667,-0.123,
21.15833333,-0.103,
21.1625,-0.086,
21.16666667,-0.066,
21.17083333,-0.057,
21.175,-0.025,
21.17916667,0.018,
21.18333333,0.047,
21.1875,0.072,
21.19166667,0.1,
21.19583333,0.13,
21.2,0.172,
21.20416667,0.202,
21.20833333,0.224,
21.2125,0.26,
21.21666667,0.294,
21.22083333,0.339,
21.225,0.381,
21.22916667,0.419,
21.23333333,0.447,
21.2375,0.481,
21.24166667,0.513,
21.24583333,0.55,
21.25,0.586,
21.25416667,0.624,
21.25833333,0.657,
21.2625,0.688,
21.26666667,0.724,
21.27083333,0.761,
21.275,0.794,
21.27916667,0.836,
21.28333333,0.871,
21.2875,0.903,
21.29166667,0.931,
21.29583333,0.947,
21.3,0.975,
21.30416667,1.007,
21.30833333,1.041,
21.3125,1.082,
21.31666667,1.111,
21.32083333,1.132,
21.325,1.149,
21.32916667,1.164,
21.33333333,1.174,
21.3375,1.19,
21.34166667,1.22,
21.34583333,1.255,
21.35,1.277,
21.35416667,1.277,
21.35833333,1.267,
21.3625,1.259,
21.36666667,1.266,
21.37083333,1.282,
21.375,1.298,
21.37916667,1.31,
21.38333333,1.304,
21.3875,1.294,
21.39166667,1.269,
21.39583333,1.251,
21.4,1.243,
21.40416667,1.24,
21.40833333,1.238,
21.4125,1.212,
21.41666667,1.188,
21.42083333,1.164,
21.425,1.14,
21.42916667,1.115,
21.43333333,1.096,
21.4375,1.086,
21.44166667,1.069,
21.44583333,1.041,
21.45,1.003,
21.45416667,0.964,
21.45833333,0.94,
21.4625,0.926,
21.46666667,0.903,
21.47083333,0.876,
21.475,0.85,
21.47916667,0.821,
21.48333333,0.799,
21.4875,0.767,
21.49166667,0.734,
21.49583333,0.71,
21.5,0.696,
21.50416667,0.68,
21.50833333,0.662,
21.5125,0.643,
21.51666667,0.617,
21.52083333,0.595,
21.525,0.562,
21.52916667,0.528,
21.53333333,0.508,
21.5375,0.488,
21.54166667,0.485,
21.54583333,0.484,
21.55,0.469,
21.55416667,0.447,
21.55833333,0.431,
21.5625,0.414,
21.56666667,0.395,
21.57083333,0.369,
21.575,0.371,
21.57916667,0.379,
21.58333333,0.372,
21.5875,0.367,
21.59166667,0.356,
21.59583333,0.35,
21.6,0.365,
21.60416667,0.378,
21.60833333,0.369,
21.6125,0.365,
21.61666667,0.367,
21.62083333,0.388,
21.625,0.408,
21.62916667,0.419,
21.63333333,0.436,
21.6375,0.448,
21.64166667,0.471,
21.64583333,0.492,
21.65,0.521,
21.65416667,0.55,
21.65833333,0.562,
21.6625,0.594,
21.66666667,0.627,
21.67083333,0.657,
21.675,0.686,
21.67916667,0.709,
21.68333333,0.74,
21.6875,0.767,
21.69166667,0.805,
21.69583333,0.85,
21.7,0.884,
21.70416667,0.922,
21.70833333,0.959,
21.7125,0.985,
21.71666667,1.025,
21.72083333,1.064,
21.725,1.107,
21.72916667,1.15,
21.73333333,1.183,
21.7375,1.211,
21.74166667,1.246,
21.74583333,1.292,
21.75,1.335,
21.75416667,1.385,
21.75833333,1.424,
21.7625,1.456,
21.76666667,1.481,
21.77083333,1.517,
21.775,1.543,
21.77916667,1.58,
21.78333333,1.617,
21.7875,1.665,
21.79166667,1.698,
21.79583333,1.717,
21.8,1.739,
21.80416667,1.753,
21.80833333,1.772,
21.8125,1.802,
21.81666667,1.829,
21.82083333,1.856,
21.825,1.878,
21.82916667,1.878,
21.83333333,1.876,
21.8375,1.891,
21.84166667,1.912,
21.84583333,1.926,
21.85,1.927,
21.85416667,1.922,
21.85833333,1.913,
21.8625,1.912,
21.86666667,1.904,
21.87083333,1.886,
21.875,1.891,
21.87916667,1.895,
21.88333333,1.878,
21.8875,1.862,
21.89166667,1.821,
21.89583333,1.795,
21.9,1.777,
21.90416667,1.75,
21.90833333,1.723,
21.9125,1.701,
21.91666667,1.684,
21.92083333,1.644,
21.925,1.601,
21.92916667,1.557,
21.93333333,1.526,
21.9375,1.499,
21.94166667,1.471,
21.94583333,1.421,
21.95,1.366,
21.95416667,1.333,
21.95833333,1.291,
21.9625,1.246,
21.96666667,1.211,
21.97083333,1.165,
21.975,1.126,
21.97916667,1.081,
21.98333333,1.026,
21.9875,0.971,
21.99166667,0.922,
21.99583333,0.89,
22,0.847,
22.00416667,0.802,
22.00833333,0.757,
22.0125,0.712,
22.01666667,0.655,
22.02083333,0.6,
22.025,0.55,
22.02916667,0.487,
22.03333333,0.453,
22.0375,0.427,
22.04166667,0.38,
22.04583333,0.338,
22.05,0.29,
22.05416667,0.244,
22.05833333,0.204,
22.0625,0.161,
22.06666667,0.121,
22.07083333,0.073,
22.075,0.037,
22.07916667,0.006,
22.08333333,-0.024,
22.0875,-0.063,
22.09166667,-0.107,
22.09583333,-0.137,
22.1,-0.151,
22.10416667,-0.174,
22.10833333,-0.194,
22.1125,-0.212,
22.11666667,-0.246,
22.12083333,-0.279,
22.125,-0.288,
22.12916667,-0.294,
22.13333333,-0.305,
22.1375,-0.314,
22.14166667,-0.313,
22.14583333,-0.312,
22.15,-0.324,
22.15416667,-0.318,
22.15833333,-0.306,
22.1625,-0.296,
22.16666667,-0.28,
22.17083333,-0.26,
22.175,-0.244,
22.17916667,-0.239,
22.18333333,-0.229,
22.1875,-0.206,
22.19166667,-0.182,
22.19583333,-0.157,
22.2,-0.115,
22.20416667,-0.078,
22.20833333,-0.045,
22.2125,-0.034,
22.21666667,-0.013,
22.22083333,0.015,
22.225,0.042,
22.22916667,0.085,
22.23333333,0.143,
22.2375,0.173,
22.24166667,0.194,
22.24583333,0.229,
22.25,0.248,
22.25416667,0.276,
22.25833333,0.306,
22.2625,0.347,
22.26666667,0.388,
22.27083333,0.427,
22.275,0.478,
22.27916667,0.517,
22.28333333,0.542,
22.2875,0.569,
22.29166667,0.597,
22.29583333,0.627,
22.3,0.654,
22.30416667,0.699,
22.30833333,0.753,
22.3125,0.783,
22.31666667,0.828,
22.32083333,0.865,
22.325,0.89,
22.32916667,0.92,
22.33333333,0.941,
22.3375,0.966,
22.34166667,0.991,
22.34583333,1.036,
22.35,1.068,
22.35416667,1.09,
22.35833333,1.11,
22.3625,1.126,
22.36666667,1.145,
22.37083333,1.157,
22.375,1.171,
22.37916667,1.174,
22.38333333,1.188,
22.3875,1.213,
22.39166667,1.216,
22.39583333,1.213,
22.4,1.205,
22.40416667,1.202,
22.40833333,1.193,
22.4125,1.194,
22.41666667,1.186,
22.42083333,1.172,
22.425,1.166,
22.42916667,1.155,
22.43333333,1.14,
22.4375,1.121,
22.44166667,1.111,
22.44583333,1.089,
22.45,1.062,
22.45416667,1.037,
22.45833333,1.008,
22.4625,0.99,
22.46666667,0.985,
22.47083333,0.989,
22.475,0.979,
22.47916667,0.955,
22.48333333,0.923,
22.4875,0.872,
22.49166667,0.842,
22.49583333,0.823,
22.5,0.808,
22.50416667,0.807,
22.50833333,0.795,
22.5125,0.776,
22.51666667,0.747,
22.52083333,0.719,
22.525,0.684,
22.52916667,0.664,
22.53333333,0.655,
22.5375,0.653,
22.54166667,0.641,
22.54583333,0.627,
22.55,0.607,
22.55416667,0.574,
22.55833333,0.543,
22.5625,0.531,
22.56666667,0.516,
22.57083333,0.508,
22.575,0.509,
22.57916667,0.498,
22.58333333,0.474,
22.5875,0.469,
22.59166667,0.465,
22.59583333,0.451,
22.6,0.446,
22.60416667,0.451,
22.60833333,0.442,
22.6125,0.428,
22.61666667,0.425,
22.62083333,0.421,
22.625,0.431,
22.62916667,0.449,
22.63333333,0.465,
22.6375,0.469,
22.64166667,0.477,
22.64583333,0.483,
22.65,0.491,
22.65416667,0.499,
22.65833333,0.512,
22.6625,0.543,
22.66666667,0.578,
22.67083333,0.604,
22.675,0.622,
22.67916667,0.639,
22.68333333,0.654,
22.6875,0.678,
22.69166667,0.715,
22.69583333,0.752,
22.7,0.793,
22.70416667,0.819,
22.70833333,0.842,
22.7125,0.866,
22.71666667,0.897,
22.72083333,0.942,
22.725,0.988,
22.72916667,1.017,
22.73333333,1.049,
22.7375,1.08,
22.74166667,1.114,
22.74583333,1.151,
22.75,1.175,
22.75416667,1.21,
22.75833333,1.254,
22.7625,1.307,
22.76666667,1.351,
22.77083333,1.382,
22.775,1.402,
22.77916667,1.433,
22.78333333,1.48,
22.7875,1.513,
22.79166667,1.55,
22.79583333,1.577,
22.8,1.61,
22.80416667,1.651,
22.80833333,1.684,
22.8125,1.704,
22.81666667,1.729,
22.82083333,1.758,
22.825,1.782,
22.82916667,1.811,
22.83333333,1.83,
22.8375,1.845,
22.84166667,1.875,
22.84583333,1.889,
22.85,1.9,
22.85416667,1.911,
22.85833333,1.929,
22.8625,1.942,
22.86666667,1.939,
22.87083333,1.927,
22.875,1.919,
22.87916667,1.935,
22.88333333,1.948,
22.8875,1.944,
22.89166667,1.925,
22.89583333,1.911,
22.9,1.902,
22.90416667,1.884,
22.90833333,1.86,
22.9125,1.838,
22.91666667,1.824,
22.92083333,1.802,
22.925,1.774,
22.92916667,1.734,
22.93333333,1.711,
22.9375,1.699,
22.94166667,1.669,
22.94583333,1.628,
22.95,1.588,
22.95416667,1.557,
22.95833333,1.521,
22.9625,1.482,
22.96666667,1.436,
22.97083333,1.397,
22.975,1.371,
22.97916667,1.338,
22.98333333,1.285,
22.9875,1.232,
22.99166667,1.197,
22.99583333,1.155,
23,1.116,
23.00416667,1.067,
23.00833333,1.02,
23.0125,0.987,
23.01666667,0.941,
23.02083333,0.893,
23.025,0.839,
23.02916667,0.784,
23.03333333,0.739,
23.0375,0.68,
23.04166667,0.627,
23.04583333,0.579,
23.05,0.536,
23.05416667,0.502,
23.05833333,0.453,
23.0625,0.396,
23.06666667,0.35,
23.07083333,0.3,
23.075,0.254,
23.07916667,0.209,
23.08333333,0.156,
23.0875,0.114,
23.09166667,0.08,
23.09583333,0.049,
23.1,0.014,
23.10416667,-0.028,
23.10833333,-0.065,
23.1125,-0.11,
23.11666667,-0.144,
23.12083333,-0.166,
23.125,-0.19,
23.12916667,-0.212,
23.13333333,-0.237,
23.1375,-0.262,
23.14166667,-0.282,
23.14583333,-0.303,
23.15,-0.319,
23.15416667,-0.338,
23.15833333,-0.363,
23.1625,-0.374,
23.16666667,-0.374,
23.17083333,-0.367,
23.175,-0.362,
23.17916667,-0.354,
23.18333333,-0.349,
23.1875,-0.357,
23.19166667,-0.349,
23.19583333,-0.342,
23.2,-0.351,
23.20416667,-0.328,
23.20833333,-0.31,
23.2125,-0.285,
23.21666667,-0.255,
23.22083333,-0.231,
23.225,-0.212,
23.22916667,-0.188,
23.23333333,-0.164,
23.2375,-0.137,
23.24166667,-0.102,
23.24583333,-0.082,
23.25,-0.065,
23.25416667,-0.033,
23.25833333,-0.002,
23.2625,0.036,
23.26666667,0.072,
23.27083333,0.105,
23.275,0.139,
23.27916667,0.161,
23.28333333,0.2,
23.2875,0.228,
23.29166667,0.259,
23.29583333,0.287,
23.3,0.324,
23.30416667,0.368,
23.30833333,0.402,
23.3125,0.438,
23.31666667,0.472,
23.32083333,0.492,
23.325,0.518,
23.32916667,0.563,
23.33333333,0.6,
23.3375,0.632,
23.34166667,0.656,
23.34583333,0.681,
23.35,0.72,
23.35416667,0.76,
23.35833333,0.792,
23.3625,0.812,
23.36666667,0.829,
23.37083333,0.852,
23.375,0.881,
23.37916667,0.903,
23.38333333,0.922,
23.3875,0.949,
23.39166667,0.979,
23.39583333,1.008,
23.4,1.023,
23.40416667,1.026,
23.40833333,1.028,
23.4125,1.035,
23.41666667,1.05,
23.42083333,1.058,
23.425,1.069,
23.42916667,1.076,
23.43333333,1.094,
23.4375,1.089,
23.44166667,1.079,
23.44583333,1.074,
23.45,1.07,
23.45416667,1.078,
23.45833333,1.068,
23.4625,1.05,
23.46666667,1.037,
23.47083333,1.025,
23.475,1.024,
23.47916667,1.012,
23.48333333,0.998,
23.4875,0.984,
23.49166667,0.969,
23.49583333,0.952,
23.5,0.932,
23.50416667,0.905,
23.50833333,0.889,
23.5125,0.873,
23.51666667,0.867,
23.52083333,0.856,
23.525,0.843,
23.52916667,0.821,
23.53333333,0.793,
23.5375,0.759,
23.54166667,0.729,
23.54583333,0.733,
23.55,0.736,
23.55416667,0.739,
23.55833333,0.725,
23.5625,0.69,
23.56666667,0.65,
23.57083333,0.626,
23.575,0.615,
23.57916667,0.606,
23.58333333,0.597,
23.5875,0.6,
23.59166667,0.599,
23.59583333,0.6,
23.6,0.587,
23.60416667,0.562,
23.60833333,0.549,
23.6125,0.535,
23.61666667,0.538,
23.62083333,0.539,
23.625,0.525,
23.62916667,0.521,
23.63333333,0.524,
23.6375,0.531,
23.64166667,0.542,
23.64583333,0.544,
23.65,0.551,
23.65416667,0.551,
23.65833333,0.551,
23.6625,0.551,
23.66666667,0.557,
23.67083333,0.576,
23.675,0.597,
23.67916667,0.617,
23.68333333,0.629,
23.6875,0.639,
23.69166667,0.661,
23.69583333,0.675,
23.7,0.698,
23.70416667,0.732,
23.70833333,0.762,
23.7125,0.783,
23.71666667,0.817,
23.72083333,0.839,
23.725,0.856,
23.72916667,0.875,
23.73333333,0.898,
23.7375,0.932,
23.74166667,0.966,
23.74583333,1.003,
23.75,1.04,
23.75416667,1.058,
23.75833333,1.101,
23.7625,1.148,
23.76666667,1.186,
23.77083333,1.206,
23.775,1.227,
23.77916667,1.251,
23.78333333,1.288,
23.7875,1.338,
23.79166667,1.38,
23.79583333,1.408,
23.8,1.441,
23.80416667,1.475,
23.80833333,1.504,
23.8125,1.522,
23.81666667,1.548,
23.82083333,1.576,
23.825,1.614,
23.82916667,1.653,
23.83333333,1.682,
23.8375,1.702,
23.84166667,1.719,
23.84583333,1.733,
23.85,1.748,
23.85416667,1.788,
23.85833333,1.817,
23.8625,1.839,
23.86666667,1.848,
23.87083333,1.844,
23.875,1.864,
23.87916667,1.883,
23.88333333,1.902,
23.8875,1.904,
23.89166667,1.901,
23.89583333,1.901,
23.9,1.897,
23.90416667,1.897,
23.90833333,1.897,
23.9125,1.906,
23.91666667,1.909,
23.92083333,1.895,
23.925,1.876,
23.92916667,1.852,
23.93333333,1.829,
23.9375,1.82,
23.94166667,1.804,
23.94583333,1.792,
23.95,1.785,
23.95416667,1.754,
23.95833333,1.72,
23.9625,1.677,
23.96666667,1.641,
23.97083333,1.62,
23.975,1.592,
23.97916667,1.558,
23.98333333,1.519,
23.9875,1.488,
23.99166667,1.453,
23.99583333,1.42,
24,1.381,
24.00416667,1.339,
24.00833333,1.299,
24.0125,1.26,
24.01666667,1.211,
24.02083333,1.164,
24.025,1.13,
24.02916667,1.093,
24.03333333,1.059,
24.0375,1.014,
24.04166667,0.96,
24.04583333,0.913,
24.05,0.868,
24.05416667,0.825,
24.05833333,0.784,
24.0625,0.733,
24.06666667,0.689,
24.07083333,0.644,
24.075,0.595,
24.07916667,0.541,
24.08333333,0.486,
24.0875,0.439,
24.09166667,0.403,
24.09583333,0.372,
24.1,0.334,
24.10416667,0.287,
24.10833333,0.233,
24.1125,0.184,
24.11666667,0.145,
24.12083333,0.105,
24.125,0.069,
24.12916667,0.035,
24.13333333,-0.002,
24.1375,-0.031,
24.14166667,-0.057,
24.14583333,-0.093,
24.15,-0.129,
24.15416667,-0.157,
24.15833333,-0.183,
24.1625,-0.208,
24.16666667,-0.228,
24.17083333,-0.245,
24.175,-0.266,
24.17916667,-0.288,
24.18333333,-0.299,
24.1875,-0.31,
24.19166667,-0.324,
24.19583333,-0.329,
24.2,-0.327,
24.20416667,-0.33,
24.20833333,-0.339,
24.2125,-0.339,
24.21666667,-0.331,
24.22083333,-0.314,
24.225,-0.31,
24.22916667,-0.3,
24.23333333,-0.292,
24.2375,-0.289,
24.24166667,-0.27,
24.24583333,-0.255,
24.25,-0.246,
24.25416667,-0.233,
24.25833333,-0.215,
24.2625,-0.182,
24.26666667,-0.141,
24.27083333,-0.118,
24.275,-0.094,
24.27916667,-0.083,
24.28333333,-0.085,
24.2875,-0.05,
24.29166667,-0.018,
24.29583333,0.02,
24.3,0.057,
24.30416667,0.076,
24.30833333,0.1,
24.3125,0.125,
24.31666667,0.153,
24.32083333,0.188,
24.325,0.212,
24.32916667,0.242,
24.33333333,0.272,
24.3375,0.313,
24.34166667,0.352,
24.34583333,0.372,
24.35,0.392,
24.35416667,0.425,
24.35833333,0.457,
24.3625,0.495,
24.36666667,0.524,
24.37083333,0.551,
24.375,0.572,
24.37916667,0.598,
24.38333333,0.639,
24.3875,0.672,
24.39166667,0.703,
24.39583333,0.731,
24.4,0.75,
24.40416667,0.762,
24.40833333,0.782,
24.4125,0.803,
24.41666667,0.828,
24.42083333,0.849,
24.425,0.872,
24.42916667,0.899,
24.43333333,0.913,
24.4375,0.92,
24.44166667,0.928,
24.44583333,0.94,
24.45,0.96,
24.45416667,0.986,
24.45833333,0.994,
24.4625,0.988,
24.46666667,0.981,
24.47083333,0.986,
24.475,0.998,
24.47916667,1.002,
24.48333333,1.011,
24.4875,1.004,
24.49166667,0.991,
24.49583333,0.992,
24.5,0.988,
24.50416667,0.974,
24.50833333,0.981,
24.5125,0.971,
24.51666667,0.959,
24.52083333,0.946,
24.525,0.926,
24.52916667,0.912,
24.53333333,0.907,
24.5375,0.914,
24.54166667,0.898,
24.54583333,0.879,
24.55,0.856,
24.55416667,0.838,
24.55833333,0.831,
24.5625,0.823,
24.56666667,0.81,
24.57083333,0.792,
24.575,0.787,
24.57916667,0.782,
24.58333333,0.769,
24.5875,0.748,
24.59166667,0.733,
24.59583333,0.717,
24.6,0.716,
24.60416667,0.712,
24.60833333,0.707,
24.6125,0.702,
24.61666667,0.691,
24.62083333,0.682,
24.625,0.679,
24.62916667,0.668,
24.63333333,0.674,
24.6375,0.677,
24.64166667,0.674,
24.64583333,0.665,
24.65,0.658,
24.65416667,0.658,
24.65833333,0.674,
24.6625,0.668,
24.66666667,0.672,
24.67083333,0.667,
24.675,0.663,
24.67916667,0.673,
24.68333333,0.69,
24.6875,0.69,
24.69166667,0.7,
24.69583333,0.708,
24.7,0.708,
24.70416667,0.712,
24.70833333,0.718,
24.7125,0.732,
24.71666667,0.751,
24.72083333,0.766,
24.725,0.782,
24.72916667,0.796,
24.73333333,0.812,
24.7375,0.835,
24.74166667,0.856,
24.74583333,0.864,
24.75,0.892,
24.75416667,0.916,
24.75833333,0.951,
24.7625,0.981,
24.76666667,1.003,
24.77083333,1.018,
24.775,1.051,
24.77916667,1.082,
24.78333333,1.121,
24.7875,1.152,
24.79166667,1.186,
24.79583333,1.221,
24.8,1.251,
24.80416667,1.278,
24.80833333,1.302,
24.8125,1.333,
24.81666667,1.369,
24.82083333,1.414,
24.825,1.447,
24.82916667,1.467,
24.83333333,1.478,
24.8375,1.507,
24.84166667,1.545,
24.84583333,1.578,
24.85,1.603,
24.85416667,1.611,
24.85833333,1.628,
24.8625,1.66,
24.86666667,1.687,
24.87083333,1.709,
24.875,1.726,
24.87916667,1.738,
24.88333333,1.763,
24.8875,1.787,
24.89166667,1.8,
24.89583333,1.8,
24.9,1.794,
24.90416667,1.795,
24.90833333,1.813,
24.9125,1.847,
24.91666667,1.866,
24.92083333,1.866,
24.925,1.854,
24.92916667,1.85,
24.93333333,1.848,
24.9375,1.843,
24.94166667,1.842,
24.94583333,1.833,
24.95,1.832,
24.95416667,1.838,
24.95833333,1.829,
24.9625,1.8,
24.96666667,1.786,
24.97083333,1.754,
24.975,1.738,
24.97916667,1.731,
24.98333333,1.705,
24.9875,1.689,
24.99166667,1.66,
24.99583333,1.629,
25,1.604,
25.00416667,1.578,
25.00833333,1.551,
25.0125,1.514,
25.01666667,1.484,
25.02083333,1.452,
25.025,1.412,
25.02916667,1.368,
25.03333333,1.331,
25.0375,1.303,
25.04166667,1.282,
25.04583333,1.258,
25.05,1.212,
25.05416667,1.158,
25.05833333,1.105,
25.0625,1.068,
25.06666667,1.029,
25.07083333,0.996,
25.075,0.962,
25.07916667,0.925,
25.08333333,0.889,
25.0875,0.84,
25.09166667,0.791,
25.09583333,0.739,
25.1,0.705,
25.10416667,0.671,
25.10833333,0.627,
25.1125,0.59,
25.11666667,0.554,
25.12083333,0.514,
25.125,0.476,
25.12916667,0.437,
25.13333333,0.385,
25.1375,0.34,
25.14166667,0.308,
25.14583333,0.277,
25.15,0.241,
25.15416667,0.209,
25.15833333,0.169,
25.1625,0.135,
25.16666667,0.109,
25.17083333,0.075,
25.175,0.031,
25.17916667,-0.006,
25.18333333,-0.031,
25.1875,-0.057,
25.19166667,-0.081,
25.19583333,-0.094,
25.2,-0.123,
25.20416667,-0.149,
25.20833333,-0.161,
25.2125,-0.189,
